"indicatorID";"indicatorLabel";"country_iso3";"countryLabel";"year";"value"
"WB-LGAF2016-3.2.1";"Process for urban expansion clear, public, respects rights";"SLE";"Sierra Leone";"2016";"D"
"WB-LGAF2016-3.2.1";"Process for urban expansion clear, public, respects rights";"TZA";"Tanzania";"2016";"B"
"WB-LGAF2016-3.2.1";"Process for urban expansion clear, public, respects rights";"UGA";"Uganda";"2016";"C"
"WB-LGAF2016-3.2.2";"Urban land use plans & changes to them based on public input";"AFG";"Afghanistan";"2016";"D"
"WB-LGAF2016-3.2.2";"Urban land use plans & changes to them based on public input";"BDI";"Burundi";"2016";"D"
"WB-LGAF2016-3.2.2";"Urban land use plans & changes to them based on public input";"BFA";"Burkina Faso";"2016";"B"
"WB-LGAF2016-3.2.2";"Urban land use plans & changes to them based on public input";"CMR";"Cameroon";"2016";"C"
"WB-LGAF2016-3.2.2";"Urban land use plans & changes to them based on public input";"COL";"Colombia";"2016";"C"
"WB-LGAF2016-3.2.2";"Urban land use plans & changes to them based on public input";"ETH";"Ethiopia";"2016";"C"
"WB-LGAF2016-3.2.2";"Urban land use plans & changes to them based on public input";"GTM";"Guatemala";"2016";"B"
"WB-LGAF2016-3.2.2";"Urban land use plans & changes to them based on public input";"HND";"Honduras";"2016";"C"
"WB-LGAF2016-3.2.2";"Urban land use plans & changes to them based on public input";"KEN";"Kenya";"2016";"B"
"WB-LGAF2016-3.2.2";"Urban land use plans & changes to them based on public input";"MLI";"Mali";"2016";"B"
"WB-LGAF2016-3.2.2";"Urban land use plans & changes to them based on public input";"MOZ";"Mozambique";"2016";"A"
"WB-LGAF2016-3.2.2";"Urban land use plans & changes to them based on public input";"PER";"Peru";"2016";"B"
"WB-LGAF2016-3.2.2";"Urban land use plans & changes to them based on public input";"RWA";"Rwanda";"2016";"B"
"WB-LGAF2016-3.2.2";"Urban land use plans & changes to them based on public input";"SLE";"Sierra Leone";"2016";"D"
"WB-LGAF2016-3.2.2";"Urban land use plans & changes to them based on public input";"TZA";"Tanzania";"2016";"B"
"WB-LGAF2016-3.2.2";"Urban land use plans & changes to them based on public input";"UGA";"Uganda";"2016";"B"
"WB-LGAF2016-3.2.2";"Urban land use plans & changes to them based on public input";"VNM";"Vietnam";"2016";"D"
"WB-LGAF2016-3.2.3";"Changes to the assigned land use done in a timely manner";"BDI";"Burundi";"2016";"B"
"WB-LGAF2016-3.2.3";"Changes to the assigned land use done in a timely manner";"BFA";"Burkina Faso";"2016";"A"
"WB-LGAF2016-3.2.3";"Changes to the assigned land use done in a timely manner";"ETH";"Ethiopia";"2016";"B"
"WB-LGAF2016-3.2.3";"Changes to the assigned land use done in a timely manner";"GTM";"Guatemala";"2016";"A-D"
"WB-LGAF2016-3.2.3";"Changes to the assigned land use done in a timely manner";"KEN";"Kenya";"2016";"D"
"WB-LGAF2016-3.2.3";"Changes to the assigned land use done in a timely manner";"MLI";"Mali";"2016";"D"
"WB-LGAF2016-3.2.3";"Changes to the assigned land use done in a timely manner";"MOZ";"Mozambique";"2016";"A"
"WB-LGAF2016-3.2.3";"Changes to the assigned land use done in a timely manner";"SLE";"Sierra Leone";"2016";"B"
"WB-LGAF2016-3.2.3";"Changes to the assigned land use done in a timely manner";"TZA";"Tanzania";"2016";"A"
"WB-LGAF2016-3.2.3";"Changes to the assigned land use done in a timely manner";"UGA";"Uganda";"2016";"D"
"WB-LGAF2016-3.3.1";"Policy for low-cost housing & services exists, implemented";"AFG";"Afghanistan";"2016";"D"
"WB-LGAF2016-3.3.1";"Policy for low-cost housing & services exists, implemented";"BDI";"Burundi";"2016";"D"
"WB-LGAF2016-3.3.1";"Policy for low-cost housing & services exists, implemented";"BFA";"Burkina Faso";"2016";"C"
"WB-LGAF2016-3.3.1";"Policy for low-cost housing & services exists, implemented";"ETH";"Ethiopia";"2016";"C"
"WB-LGAF2016-3.3.1";"Policy for low-cost housing & services exists, implemented";"GTM";"Guatemala";"2016";"C"
"WB-LGAF2016-3.3.1";"Policy for low-cost housing & services exists, implemented";"KEN";"Kenya";"2016";"D"
"WB-LGAF2016-3.3.1";"Policy for low-cost housing & services exists, implemented";"MLI";"Mali";"2016";"D"
"WB-LGAF2016-3.3.1";"Policy for low-cost housing & services exists, implemented";"MOZ";"Mozambique";"2016";"D"
"WB-LGAF2016-3.3.1";"Policy for low-cost housing & services exists, implemented";"RWA";"Rwanda";"2016";"A"
"WB-LGAF2016-3.3.1";"Policy for low-cost housing & services exists, implemented";"SLE";"Sierra Leone";"2016";"C"
"WB-LGAF2016-3.3.1";"Policy for low-cost housing & services exists, implemented";"TZA";"Tanzania";"2016";"D"
"WB-LGAF2016-3.3.1";"Policy for low-cost housing & services exists, implemented";"UGA";"Uganda";"2016";"C"
"WB-LGAF2016-3.3.2";"Land use planning guides expansion in the largest city";"AFG";"Afghanistan";"2016";"D"
"WB-LGAF2016-3.3.2";"Land use planning guides expansion in the largest city";"BDI";"Burundi";"2016";"C"
"WB-LGAF2016-3.3.2";"Land use planning guides expansion in the largest city";"BFA";"Burkina Faso";"2016";"C"
"WB-LGAF2016-3.3.2";"Land use planning guides expansion in the largest city";"CMR";"Cameroon";"2016";"C"
"WB-LGAF2016-3.3.2";"Land use planning guides expansion in the largest city";"COL";"Colombia";"2016";"C"
"WB-LGAF2016-3.3.2";"Land use planning guides expansion in the largest city";"ETH";"Ethiopia";"2016";"C"
"WB-LGAF2016-3.3.2";"Land use planning guides expansion in the largest city";"GTM";"Guatemala";"2016";"C"
"WB-LGAF2016-3.3.2";"Land use planning guides expansion in the largest city";"HND";"Honduras";"2016";"C"
"WB-LGAF2016-3.3.2";"Land use planning guides expansion in the largest city";"KEN";"Kenya";"2016";"B"
"WB-LGAF2016-3.3.2";"Land use planning guides expansion in the largest city";"MLI";"Mali";"2016";"C"
"WB-LGAF2016-3.3.2";"Land use planning guides expansion in the largest city";"MOZ";"Mozambique";"2016";"C"
"WB-LGAF2016-3.3.2";"Land use planning guides expansion in the largest city";"PER";"Peru";"2016";"D"
"WB-LGAF2016-3.3.2";"Land use planning guides expansion in the largest city";"RWA";"Rwanda";"2016";"B"
"WB-LGAF2016-3.3.2";"Land use planning guides expansion in the largest city";"SLE";"Sierra Leone";"2016";"D"
"WB-LGAF2016-3.3.2";"Land use planning guides expansion in the largest city";"TZA";"Tanzania";"2016";"C"
"WB-LGAF2016-3.3.2";"Land use planning guides expansion in the largest city";"UGA";"Uganda";"2016";"C"
"WB-LGAF2016-3.3.2";"Land use planning guides expansion in the largest city";"VNM";"Vietnam";"2016";"C"
"WB-LGAF2016-3.3.3";"Land use planning guides expansion in other cities";"AFG";"Afghanistan";"2016";"D"
"WB-LGAF2016-3.3.3";"Land use planning guides expansion in other cities";"BDI";"Burundi";"2016";"C"
"WB-LGAF2016-3.3.3";"Land use planning guides expansion in other cities";"BFA";"Burkina Faso";"2016";"C"
"WB-LGAF2016-3.3.3";"Land use planning guides expansion in other cities";"COL";"Colombia";"2016";"B"
"WB-LGAF2016-3.3.3";"Land use planning guides expansion in other cities";"ETH";"Ethiopia";"2016";"B"
"WB-LGAF2016-3.3.3";"Land use planning guides expansion in other cities";"GTM";"Guatemala";"2016";"D"
"WB-LGAF2016-3.3.3";"Land use planning guides expansion in other cities";"HND";"Honduras";"2016";"C"
"WB-LGAF2016-3.3.3";"Land use planning guides expansion in other cities";"KEN";"Kenya";"2016";"B"
"WB-LGAF2016-3.3.3";"Land use planning guides expansion in other cities";"MLI";"Mali";"2016";"C"
"WB-LGAF2016-3.3.3";"Land use planning guides expansion in other cities";"MOZ";"Mozambique";"2016";"D"
"WB-LGAF2016-3.3.3";"Land use planning guides expansion in other cities";"PER";"Peru";"2016";"D"
"WB-LGAF2016-3.3.3";"Land use planning guides expansion in other cities";"RWA";"Rwanda";"2016";"D"
"WB-LGAF2016-3.3.3";"Land use planning guides expansion in other cities";"SLE";"Sierra Leone";"2016";"D"
"WB-LGAF2016-3.3.3";"Land use planning guides expansion in other cities";"TZA";"Tanzania";"2016";"C"
"WB-LGAF2016-3.3.3";"Land use planning guides expansion in other cities";"UGA";"Uganda";"2016";"C"
"WB-LGAF2016-3.3.3";"Land use planning guides expansion in other cities";"VNM";"Vietnam";"2016";"C"
"WB-LGAF2016-3.3.4";"Planning copes with urban growth";"AFG";"Afghanistan";"2016";"D"
"WB-LGAF2016-3.3.4";"Planning copes with urban growth";"BDI";"Burundi";"2016";"C"
"WB-LGAF2016-3.3.4";"Planning copes with urban growth";"BFA";"Burkina Faso";"2016";"C"
"WB-LGAF2016-3.3.4";"Planning copes with urban growth";"CMR";"Cameroon";"2016";"C"
"WB-LGAF2016-3.3.4";"Planning copes with urban growth";"COL";"Colombia";"2016";"C"
"WB-LGAF2016-3.3.4";"Planning copes with urban growth";"ETH";"Ethiopia";"2016";"C"
"WB-LGAF2016-3.3.4";"Planning copes with urban growth";"GTM";"Guatemala";"2016";"C"
"WB-LGAF2016-3.3.4";"Planning copes with urban growth";"HND";"Honduras";"2016";"C"
"WB-LGAF2016-3.3.4";"Planning copes with urban growth";"KEN";"Kenya";"2016";"C"
"WB-LGAF2016-3.3.4";"Planning copes with urban growth";"MLI";"Mali";"2016";"C"
"WB-LGAF2016-3.3.4";"Planning copes with urban growth";"MOZ";"Mozambique";"2016";"C"
"WB-LGAF2016-3.3.4";"Planning copes with urban growth";"PER";"Peru";"2016";"C"
"WB-LGAF2016-3.3.4";"Planning copes with urban growth";"RWA";"Rwanda";"2016";"C"
"WB-LGAF2016-3.3.4";"Planning copes with urban growth";"SLE";"Sierra Leone";"2016";"C"
"WB-LGAF2016-3.3.4";"Planning copes with urban growth";"TZA";"Tanzania";"2016";"C"
"WB-LGAF2016-3.3.4";"Planning copes with urban growth";"UGA";"Uganda";"2016";"D"
"WB-LGAF2016-3.3.4";"Planning copes with urban growth";"VNM";"Vietnam";"2016";"B"
"WB-LGAF2016-3.4.1";"Provisions for residential building permits appropriate";"AFG";"Afghanistan";"2016";"B"
"WB-LGAF2016-3.4.1";"Provisions for residential building permits appropriate";"BDI";"Burundi";"2016";"C"
"WB-LGAF2016-3.4.1";"Provisions for residential building permits appropriate";"BFA";"Burkina Faso";"2016";"C"
"WB-LGAF2016-3.4.1";"Provisions for residential building permits appropriate";"CMR";"Cameroon";"2016";"A"
"WB-LGAF2016-3.4.1";"Provisions for residential building permits appropriate";"COL";"Colombia";"2016";"C"
"WB-LGAF2016-3.4.1";"Provisions for residential building permits appropriate";"ETH";"Ethiopia";"2016";"B"
"WB-LGAF2016-3.4.1";"Provisions for residential building permits appropriate";"GTM";"Guatemala";"2016";"A-D"
"WB-LGAF2016-3.4.1";"Provisions for residential building permits appropriate";"HND";"Honduras";"2016";"C"
"WB-LGAF2016-3.4.1";"Provisions for residential building permits appropriate";"KEN";"Kenya";"2016";"B"
"WB-LGAF2016-3.4.1";"Provisions for residential building permits appropriate";"MLI";"Mali";"2016";"B"
"WB-LGAF2016-3.4.1";"Provisions for residential building permits appropriate";"MOZ";"Mozambique";"2016";"D"
"WB-LGAF2016-3.4.1";"Provisions for residential building permits appropriate";"PER";"Peru";"2016";"B"
"WB-LGAF2016-3.4.1";"Provisions for residential building permits appropriate";"RWA";"Rwanda";"2016";"C"
"WB-LGAF2016-3.4.1";"Provisions for residential building permits appropriate";"SLE";"Sierra Leone";"2016";"B"
"WB-LGAF2016-3.4.1";"Provisions for residential building permits appropriate";"TZA";"Tanzania";"2016";"B"
"WB-LGAF2016-3.4.1";"Provisions for residential building permits appropriate";"UGA";"Uganda";"2016";"D"
"WB-LGAF2016-3.4.1";"Provisions for residential building permits appropriate";"VNM";"Vietnam";"2016";"B"
"WB-LGAF2016-3.4.2";"Short process to obtain residential building permit";"AFG";"Afghanistan";"2016";"B"
"WB-LGAF2016-3.4.2";"Short process to obtain residential building permit";"BDI";"Burundi";"2016";"B"
"WB-LGAF2016-3.4.2";"Short process to obtain residential building permit";"BFA";"Burkina Faso";"2016";"A"
"WB-LGAF2016-3.4.2";"Short process to obtain residential building permit";"CMR";"Cameroon";"2016";"B"
"WB-LGAF2016-3.4.2";"Short process to obtain residential building permit";"COL";"Colombia";"2016";"C"
"WB-LGAF2016-3.4.2";"Short process to obtain residential building permit";"ETH";"Ethiopia";"2016";"B"
"WB-LGAF2016-3.4.2";"Short process to obtain residential building permit";"GTM";"Guatemala";"2016";"C"
"WB-LGAF2016-3.4.2";"Short process to obtain residential building permit";"HND";"Honduras";"2016";"B"
"WB-LGAF2016-3.4.2";"Short process to obtain residential building permit";"KEN";"Kenya";"2016";"B"
"WB-LGAF2016-3.4.2";"Short process to obtain residential building permit";"MLI";"Mali";"2016";"A"
"WB-LGAF2016-3.4.2";"Short process to obtain residential building permit";"MOZ";"Mozambique";"2016";"B"
"WB-LGAF2016-3.4.2";"Short process to obtain residential building permit";"PER";"Peru";"2016";"D"
"WB-LGAF2016-3.4.2";"Short process to obtain residential building permit";"RWA";"Rwanda";"2016";"A"
"WB-LGAF2016-3.4.2";"Short process to obtain residential building permit";"SLE";"Sierra Leone";"2016";"A"
"WB-LGAF2016-3.4.2";"Short process to obtain residential building permit";"TZA";"Tanzania";"2016";"A"
"WB-LGAF2016-3.4.2";"Short process to obtain residential building permit";"UGA";"Uganda";"2016";"A"
"WB-LGAF2016-3.4.2";"Short process to obtain residential building permit";"VNM";"Vietnam";"2016";"A"
"WB-LGAF2016-3.5.1";"Formalization of urban residential housing is feasible and affordable";"AFG";"Afghanistan";"2016";"D"
"WB-LGAF2016-3.5.1";"Formalization of urban residential housing is feasible and affordable";"BDI";"Burundi";"2016";"B"
"WB-LGAF2016-3.5.1";"Formalization of urban residential housing is feasible and affordable";"BFA";"Burkina Faso";"2016";"C"
"WB-LGAF2016-3.5.1";"Formalization of urban residential housing is feasible and affordable";"CMR";"Cameroon";"2016";"B"
"WB-LGAF2016-3.5.1";"Formalization of urban residential housing is feasible and affordable";"COL";"Colombia";"2016";"C"
"WB-LGAF2016-3.5.1";"Formalization of urban residential housing is feasible and affordable";"ETH";"Ethiopia";"2016";"B"
"WB-LGAF2016-3.5.1";"Formalization of urban residential housing is feasible and affordable";"GTM";"Guatemala";"2016";"D"
"WB-LGAF2016-3.5.1";"Formalization of urban residential housing is feasible and affordable";"HND";"Honduras";"2016";"C"
"WB-LGAF2016-3.5.1";"Formalization of urban residential housing is feasible and affordable";"KEN";"Kenya";"2016";"C"
"WB-LGAF2016-3.5.1";"Formalization of urban residential housing is feasible and affordable";"MLI";"Mali";"2016";"C"
"WB-LGAF2016-3.5.1";"Formalization of urban residential housing is feasible and affordable";"MOZ";"Mozambique";"2016";"C"
"WB-LGAF2016-3.5.1";"Formalization of urban residential housing is feasible and affordable";"PER";"Peru";"2016";"B"
"WB-LGAF2016-3.5.1";"Formalization of urban residential housing is feasible and affordable";"SLE";"Sierra Leone";"2016";"C"
"WB-LGAF2016-3.5.1";"Formalization of urban residential housing is feasible and affordable";"TZA";"Tanzania";"2016";"B"
"WB-LGAF2016-3.5.1";"Formalization of urban residential housing is feasible and affordable";"UGA";"Uganda";"2016";"D"
"WB-LGAF2016-3.5.1";"Formalization of urban residential housing is feasible and affordable";"VNM";"Vietnam";"2016";"B"
"WB-LGAF2016-3.5.2";"Process to improve informal settlements exists";"AFG";"Afghanistan";"2016";"D"
"WB-LGAF2016-3.5.2";"Process to improve informal settlements exists";"BDI";"Burundi";"2016";"D"
"WB-LGAF2016-3.5.2";"Process to improve informal settlements exists";"BFA";"Burkina Faso";"2016";"A"
"WB-LGAF2016-3.5.2";"Process to improve informal settlements exists";"ETH";"Ethiopia";"2016";"B"
"WB-LGAF2016-3.5.2";"Process to improve informal settlements exists";"GTM";"Guatemala";"2016";"C"
"WB-LGAF2016-3.5.2";"Process to improve informal settlements exists";"KEN";"Kenya";"2016";"B"
"WB-LGAF2016-3.5.2";"Process to improve informal settlements exists";"MLI";"Mali";"2016";"B"
"WB-LGAF2016-3.5.2";"Process to improve informal settlements exists";"MOZ";"Mozambique";"2016";"B"
"WB-LGAF2016-3.5.2";"Process to improve informal settlements exists";"RWA";"Rwanda";"2016";"B"
"WB-LGAF2016-3.5.2";"Process to improve informal settlements exists";"SLE";"Sierra Leone";"2016";"D"
"WB-LGAF2016-3.5.2";"Process to improve informal settlements exists";"TZA";"Tanzania";"2016";"C"
"WB-LGAF2016-3.5.2";"Process to improve informal settlements exists";"UGA";"Uganda";"2016";"A"
"WB-LGAF2016-3.5.3";"Condominium regime exists to manage common property";"AFG";"Afghanistan";"2016";"C"
"WB-LGAF2016-3.5.3";"Condominium regime exists to manage common property";"BDI";"Burundi";"2016";"B"
"WB-LGAF2016-3.5.3";"Condominium regime exists to manage common property";"BFA";"Burkina Faso";"2016";"A"
"WB-LGAF2016-3.5.3";"Condominium regime exists to manage common property";"COL";"Colombia";"2016";"A"
"WB-LGAF2016-3.5.3";"Condominium regime exists to manage common property";"ETH";"Ethiopia";"2016";"C"
"WB-LGAF2016-3.5.3";"Condominium regime exists to manage common property";"GTM";"Guatemala";"2016";"C"
"WB-LGAF2016-3.5.3";"Condominium regime exists to manage common property";"HND";"Honduras";"2016";"A"
"WB-LGAF2016-3.5.3";"Condominium regime exists to manage common property";"KEN";"Kenya";"2016";"A"
"WB-LGAF2016-3.5.3";"Condominium regime exists to manage common property";"MLI";"Mali";"2016";"B"
"WB-LGAF2016-3.5.3";"Condominium regime exists to manage common property";"MOZ";"Mozambique";"2016";"C"
"WB-LGAF2016-3.5.3";"Condominium regime exists to manage common property";"PER";"Peru";"2016";"A"
"WB-LGAF2016-3.5.3";"Condominium regime exists to manage common property";"RWA";"Rwanda";"2016";"A"
"WB-LGAF2016-3.5.3";"Condominium regime exists to manage common property";"SLE";"Sierra Leone";"2016";"D"
"WB-LGAF2016-3.5.3";"Condominium regime exists to manage common property";"TZA";"Tanzania";"2016";"C"
"WB-LGAF2016-3.5.3";"Condominium regime exists to manage common property";"UGA";"Uganda";"2016";"B"
"WB-LGAF2016-3.5.3";"Condominium regime exists to manage common property";"VNM";"Vietnam";"2016";"B"
"WB-LGAF2016-4.1.1";"Public land ownership clearly defined & well managed";"AFG";"Afghanistan";"2016";"D"
"WB-LGAF2016-4.1.1";"Public land ownership clearly defined & well managed";"BDI";"Burundi";"2016";"B"
"WB-LGAF2016-4.1.1";"Public land ownership clearly defined & well managed";"BFA";"Burkina Faso";"2016";"B"
"WB-LGAF2016-4.1.1";"Public land ownership clearly defined & well managed";"CMR";"Cameroon";"2016";"B"
"WB-LGAF2016-4.1.1";"Public land ownership clearly defined & well managed";"COL";"Colombia";"2016";"C"
"WB-LGAF2016-4.1.1";"Public land ownership clearly defined & well managed";"ETH";"Ethiopia";"2016";"B"
"WB-LGAF2016-4.1.1";"Public land ownership clearly defined & well managed";"GIN";"Guinea";"2016";"C"
"WB-LGAF2016-4.1.1";"Public land ownership clearly defined & well managed";"GTM";"Guatemala";"2016";"B"
"WB-LGAF2016-4.1.1";"Public land ownership clearly defined & well managed";"HND";"Honduras";"2016";"B"
"WB-LGAF2016-4.1.1";"Public land ownership clearly defined & well managed";"IDN";"Indonesia";"2016";"C"
"WB-LGAF2016-4.1.1";"Public land ownership clearly defined & well managed";"KEN";"Kenya";"2016";"B"
"WB-LGAF2016-4.1.1";"Public land ownership clearly defined & well managed";"MLI";"Mali";"2016";"B"
"WB-LGAF2016-4.1.1";"Public land ownership clearly defined & well managed";"MOZ";"Mozambique";"2016";"C"
"WB-LGAF2016-4.1.1";"Public land ownership clearly defined & well managed";"PER";"Peru";"2016";"C"
"WB-LGAF2016-4.1.1";"Public land ownership clearly defined & well managed";"RWA";"Rwanda";"2016";"B"
"WB-LGAF2016-4.1.1";"Public land ownership clearly defined & well managed";"SLE";"Sierra Leone";"2016";"B"
"WB-LGAF2016-4.1.1";"Public land ownership clearly defined & well managed";"TZA";"Tanzania";"2016";"C"
"WB-LGAF2016-4.1.1";"Public land ownership clearly defined & well managed";"UGA";"Uganda";"2016";"B"
"WB-LGAF2016-4.1.1";"Public land ownership clearly defined & well managed";"VNM";"Vietnam";"2016";"C"
"WB-LGAF2016-4.1.2";"There is a complete recording of public land";"AFG";"Afghanistan";"2016";"D"
"WB-LGAF2016-4.1.2";"There is a complete recording of public land";"BDI";"Burundi";"2016";"D"
"WB-LGAF2016-4.1.2";"There is a complete recording of public land";"BFA";"Burkina Faso";"2016";"D"
"WB-LGAF2016-4.1.2";"There is a complete recording of public land";"CMR";"Cameroon";"2016";"C"
"WB-LGAF2016-4.1.2";"There is a complete recording of public land";"COL";"Colombia";"2016";"D"
"WB-LGAF2016-4.1.2";"There is a complete recording of public land";"ETH";"Ethiopia";"2016";"D"
"WB-LGAF2016-4.1.2";"There is a complete recording of public land";"GIN";"Guinea";"2016";"D"
"WB-LGAF2016-4.1.2";"There is a complete recording of public land";"GTM";"Guatemala";"2016";"C"
"WB-LGAF2016-4.1.2";"There is a complete recording of public land";"HND";"Honduras";"2016";"C"
"WB-LGAF2016-4.1.2";"There is a complete recording of public land";"IDN";"Indonesia";"2016";"D"
"WB-LGAF2016-4.1.2";"There is a complete recording of public land";"KEN";"Kenya";"2016";"C"
"WB-LGAF2016-4.1.2";"There is a complete recording of public land";"MLI";"Mali";"2016";"D"
"WB-LGAF2016-4.1.2";"There is a complete recording of public land";"MOZ";"Mozambique";"2016";"D"
"WB-LGAF2016-4.1.2";"There is a complete recording of public land";"PER";"Peru";"2016";"D"
"WB-LGAF2016-4.1.2";"There is a complete recording of public land";"RWA";"Rwanda";"2016";"A"
"WB-LGAF2016-4.1.2";"There is a complete recording of public land";"SLE";"Sierra Leone";"2016";"C"
"WB-LGAF2016-4.1.2";"There is a complete recording of public land";"TZA";"Tanzania";"2016";"C"
"WB-LGAF2016-4.1.2";"There is a complete recording of public land";"UGA";"Uganda";"2016";"C"
"WB-LGAF2016-4.1.2";"There is a complete recording of public land";"VNM";"Vietnam";"2016";"A"
"WB-LGAF2016-4.1.3";"The inventory of public land is accessible to the public";"AFG";"Afghanistan";"2016";"D"
"WB-LGAF2016-4.1.3";"The inventory of public land is accessible to the public";"BDI";"Burundi";"2016";"D"
"WB-LGAF2016-4.1.3";"The inventory of public land is accessible to the public";"BFA";"Burkina Faso";"2016";"B"
"WB-LGAF2016-4.1.3";"The inventory of public land is accessible to the public";"COL";"Colombia";"2016";"C"
"WB-LGAF2016-4.1.3";"The inventory of public land is accessible to the public";"ETH";"Ethiopia";"2016";"B"
"WB-LGAF2016-4.1.3";"The inventory of public land is accessible to the public";"GIN";"Guinea";"2016";"C"
"WB-LGAF2016-4.1.3";"The inventory of public land is accessible to the public";"GTM";"Guatemala";"2016";"C"
"WB-LGAF2016-4.1.3";"The inventory of public land is accessible to the public";"HND";"Honduras";"2016";"C"
"WB-LGAF2016-4.1.3";"The inventory of public land is accessible to the public";"IDN";"Indonesia";"2016";"C"
"WB-LGAF2016-4.1.3";"The inventory of public land is accessible to the public";"KEN";"Kenya";"2016";"C"
"WB-LGAF2016-4.1.3";"The inventory of public land is accessible to the public";"MLI";"Mali";"2016";"C"
"WB-LGAF2016-4.1.3";"The inventory of public land is accessible to the public";"MOZ";"Mozambique";"2016";"D"
"WB-LGAF2016-4.1.3";"The inventory of public land is accessible to the public";"PER";"Peru";"2016";"C"
"WB-LGAF2016-4.1.3";"The inventory of public land is accessible to the public";"RWA";"Rwanda";"2016";"B"
"WB-LGAF2016-4.1.3";"The inventory of public land is accessible to the public";"SLE";"Sierra Leone";"2016";"C"
"WB-LGAF2016-4.1.3";"The inventory of public land is accessible to the public";"TZA";"Tanzania";"2016";"C"
"WB-LGAF2016-4.1.3";"The inventory of public land is accessible to the public";"UGA";"Uganda";"2016";"C"
"WB-LGAF2016-4.1.3";"The inventory of public land is accessible to the public";"VNM";"Vietnam";"2016";"C"
"WB-LGAF2016-4.1.4";"Unambiguous assignment of management responsibility for types of public land";"AFG";"Afghanistan";"2016";"C"
"WB-LGAF2016-4.1.4";"Unambiguous assignment of management responsibility for types of public land";"BDI";"Burundi";"2016";"C"
"WB-LGAF2016-4.1.4";"Unambiguous assignment of management responsibility for types of public land";"BFA";"Burkina Faso";"2016";"C"
"WB-LGAF2016-4.1.4";"Unambiguous assignment of management responsibility for types of public land";"CMR";"Cameroon";"2016";"C"
"WB-LGAF2016-4.1.4";"Unambiguous assignment of management responsibility for types of public land";"COL";"Colombia";"2016";"C"
"WB-LGAF2016-4.1.4";"Unambiguous assignment of management responsibility for types of public land";"ETH";"Ethiopia";"2016";"C"
"WB-LGAF2016-4.1.4";"Unambiguous assignment of management responsibility for types of public land";"GIN";"Guinea";"2016";"D"
"WB-LGAF2016-4.1.4";"Unambiguous assignment of management responsibility for types of public land";"GTM";"Guatemala";"2016";"C"
"WB-LGAF2016-4.1.4";"Unambiguous assignment of management responsibility for types of public land";"HND";"Honduras";"2016";"C"
"WB-LGAF2016-4.1.4";"Unambiguous assignment of management responsibility for types of public land";"IDN";"Indonesia";"2016";"D"
"WB-LGAF2016-4.1.4";"Unambiguous assignment of management responsibility for types of public land";"KEN";"Kenya";"2016";"B"
"WB-LGAF2016-4.1.4";"Unambiguous assignment of management responsibility for types of public land";"MLI";"Mali";"2016";"C"
"WB-LGAF2016-4.1.4";"Unambiguous assignment of management responsibility for types of public land";"MOZ";"Mozambique";"2016";"B"
"WB-LGAF2016-4.1.4";"Unambiguous assignment of management responsibility for types of public land";"PER";"Peru";"2016";"C"
"WB-LGAF2016-4.1.4";"Unambiguous assignment of management responsibility for types of public land";"RWA";"Rwanda";"2016";"B"
"WB-LGAF2016-4.1.4";"Unambiguous assignment of management responsibility for types of public land";"SLE";"Sierra Leone";"2016";"D"
"WB-LGAF2016-4.1.4";"Unambiguous assignment of management responsibility for types of public land";"TZA";"Tanzania";"2016";"B"
"WB-LGAF2016-4.1.4";"Unambiguous assignment of management responsibility for types of public land";"UGA";"Uganda";"2016";"B"
"WB-LGAF2016-4.1.4";"Unambiguous assignment of management responsibility for types of public land";"VNM";"Vietnam";"2016";"B"
"WB-LGAF2016-4.1.5";"Sufficient resources are available to fulfill responsibilities";"AFG";"Afghanistan";"2016";"D"
"WB-LGAF2016-4.1.5";"Sufficient resources are available to fulfill responsibilities";"BDI";"Burundi";"2016";"D"
"WB-LGAF2016-4.1.5";"Sufficient resources are available to fulfill responsibilities";"BFA";"Burkina Faso";"2016";"C"
"WB-LGAF2016-4.1.5";"Sufficient resources are available to fulfill responsibilities";"CMR";"Cameroon";"2016";"C"
"WB-LGAF2016-4.1.5";"Sufficient resources are available to fulfill responsibilities";"COL";"Colombia";"2016";"C"
"WB-LGAF2016-4.1.5";"Sufficient resources are available to fulfill responsibilities";"ETH";"Ethiopia";"2016";"C"
"WB-LGAF2016-4.1.5";"Sufficient resources are available to fulfill responsibilities";"GIN";"Guinea";"2016";"D"
"WB-LGAF2016-4.1.5";"Sufficient resources are available to fulfill responsibilities";"GTM";"Guatemala";"2016";"C"
"WB-LGAF2016-4.1.5";"Sufficient resources are available to fulfill responsibilities";"HND";"Honduras";"2016";"D"
"WB-LGAF2016-4.1.5";"Sufficient resources are available to fulfill responsibilities";"IDN";"Indonesia";"2016";"D"
"WB-LGAF2016-4.1.5";"Sufficient resources are available to fulfill responsibilities";"KEN";"Kenya";"2016";"D"
"WB-LGAF2016-4.1.5";"Sufficient resources are available to fulfill responsibilities";"MLI";"Mali";"2016";"D"
"WB-LGAF2016-4.1.5";"Sufficient resources are available to fulfill responsibilities";"MOZ";"Mozambique";"2016";"D"
"WB-LGAF2016-4.1.5";"Sufficient resources are available to fulfill responsibilities";"PER";"Peru";"2016";"D"
"WB-LGAF2016-4.1.5";"Sufficient resources are available to fulfill responsibilities";"RWA";"Rwanda";"2016";"C"
