"indicatorID";"indicatorLabel";"country_iso3";"countryLabel";"year";"value"
"FAO-LG.1MA";"Agricultural holders by sex (male - total n)";"ASM";"American Samoa";"2008";"4707"
"FAO-LG.1MA";"Agricultural holders by sex (male - total n)";"BGD";"Bangladesh";"2008";"27372826"
"FAO-LG.1MA";"Agricultural holders by sex (male - total n)";"HTI";"Haiti";"2008";"757354"
"FAO-LG.1MA";"Agricultural holders by sex (male - total n)";"VEN";"Venezuela";"2008";"329721"
"FAO-LG.1MA";"Agricultural holders by sex (male - total n)";"FJI";"Fiji";"2009";"62463"
"FAO-LG.1MA";"Agricultural holders by sex (male - total n)";"NIU";"Niue";"2009";"375"
"FAO-LG.1MA";"Agricultural holders by sex (male - total n)";"WSM";"Samoa";"2009";"19009"
"FAO-LG.1MA";"Agricultural holders by sex (male - total n)";"AUT";"Austria";"2010";"98390"
"FAO-LG.1MA";"Agricultural holders by sex (male - total n)";"BEL";"Belgium";"2010";"36410"
"FAO-LG.1MA";"Agricultural holders by sex (male - total n)";"BGR";"Bulgaria";"2010";"286140"
"FAO-LG.1MA";"Agricultural holders by sex (male - total n)";"CHE";"Switzerland";"2010";"55250"
"FAO-LG.1MA";"Agricultural holders by sex (male - total n)";"CYP";"Cyprus";"2010";"30850"
"FAO-LG.1MA";"Agricultural holders by sex (male - total n)";"CZE";"Czech Republic";"2010";"19420"
"FAO-LG.1MA";"Agricultural holders by sex (male - total n)";"DEU";"Germany";"2010";"273920"
"FAO-LG.1MA";"Agricultural holders by sex (male - total n)";"DNK";"Denmark";"2010";"38330"
"FAO-LG.1MA";"Agricultural holders by sex (male - total n)";"ESP";"Spain";"2010";"775420"
"FAO-LG.1MA";"Agricultural holders by sex (male - total n)";"EST";"Estonia";"2010";"12590"
"FAO-LG.1MA";"Agricultural holders by sex (male - total n)";"FIN";"Finland";"2010";"56770"
"FAO-LG.1MA";"Agricultural holders by sex (male - total n)";"FRA";"France";"2010";"398990"
"FAO-LG.1MA";"Agricultural holders by sex (male - total n)";"GBR";"United Kingdom";"2010";"162310"
"FAO-LG.1MA";"Agricultural holders by sex (male - total n)";"GRC";"Greece";"2010";"522990"
"FAO-LG.1MA";"Agricultural holders by sex (male - total n)";"HRV";"Croatia";"2010";"181870"
"FAO-LG.1MA";"Agricultural holders by sex (male - total n)";"HUN";"Hungary";"2010";"424940"
"FAO-LG.1MA";"Agricultural holders by sex (male - total n)";"IRL";"Ireland";"2010";"123770"
"FAO-LG.1MA";"Agricultural holders by sex (male - total n)";"ISL";"Iceland";"2010";"2190"
"FAO-LG.1MA";"Agricultural holders by sex (male - total n)";"ITA";"Italy";"2010";"1123040"
"FAO-LG.1MA";"Agricultural holders by sex (male - total n)";"LTU";"Lithuania";"2010";"104550"
"FAO-LG.1MA";"Agricultural holders by sex (male - total n)";"LUX";"Luxembourg";"2010";"1850"
"FAO-LG.1MA";"Agricultural holders by sex (male - total n)";"LVA";"Latvia";"2010";"44380"
"FAO-LG.1MA";"Agricultural holders by sex (male - total n)";"MLT";"Malta";"2010";"11140"
"FAO-LG.1MA";"Agricultural holders by sex (male - total n)";"MNE";"Montenegro";"2010";"42580"
"FAO-LG.1MA";"Agricultural holders by sex (male - total n)";"NLD";"Netherlands";"2010";"67910"
"FAO-LG.1MA";"Agricultural holders by sex (male - total n)";"NOR";"Norway";"2010";"40060"
"FAO-LG.1MA";"Agricultural holders by sex (male - total n)";"POL";"Poland";"2010";"1058500"
"FAO-LG.1MA";"Agricultural holders by sex (male - total n)";"PRT";"Portugal";"2010";"215900"
"FAO-LG.1MA";"Agricultural holders by sex (male - total n)";"ROU";"Romania";"2010";"2610460"
"FAO-LG.1MA";"Agricultural holders by sex (male - total n)";"SVK";"Slovakia";"2010";"20290"
"FAO-LG.1MA";"Agricultural holders by sex (male - total n)";"SVN";"Slovenia";"2010";"54310"
"FAO-LG.1MA";"Agricultural holders by sex (male - total n)";"SWE";"Sweden";"2010";"60140"
"FAO-LG.1MA";"Agricultural holders by sex (male - total n)";"CAN";"Canada";"2011";"213265"
"FAO-LG.1MA";"Agricultural holders by sex (male - total n)";"IND";"India";"2011";"119898000"
"FAO-LG.1MA";"Agricultural holders by sex (male - total n)";"MDA";"Moldova";"2011";"574525"
"FAO-LG.1MA";"Agricultural holders by sex (male - total n)";"NIC";"Nicaragua";"2011";"200428"
"FAO-LG.1MA";"Agricultural holders by sex (male - total n)";"SYC";"Seychelles";"2011";"522"
"FAO-LG.1MA";"Agricultural holders by sex (male - total n)";"URY";"Uruguay";"2011";"28433"
"FAO-LG.1MA";"Agricultural holders by sex (male - total n)";"ETH";"Ethiopia";"2012";"11911285"
"FAO-LG.1MA";"Agricultural holders by sex (male - total n)";"PER";"Peru";"2012";"1554781"
"FAO-LG.1MA";"Agricultural holders by sex (male - total n)";"USA";"United States of America";"2012";"1821039"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"COD";"Democratic Republic of the Congo";"1990";"91.1"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"UGA";"Uganda";"1991";"83.7"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"BFA";"Burkina Faso";"1993";"91.6"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"IDN";"Indonesia";"1993";"91.2"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"MWI";"Malawi";"1993";"67.9"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"MAR";"Morocco";"1996";"95.6"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"JOR";"Jordan";"1997";"97"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"DOM";"Dominican Republic";"1998";"89.8"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"LAO";"Lao";"1998";"90.9"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"LBN";"Lebanon";"1998";"92.6"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"SEN";"Senegal";"1998";"90.9"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"EGY";"Egypt";"1999";"94.8"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"SAU";"Saudi Arabia";"1999";"99.2"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"ECU";"Ecuador";"2000";"74.6"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"KNA";"Saint Kitts and Nevis";"2000";"72.1"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"LSO";"Lesotho";"2000";"69.2"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"MOZ";"Mozambique";"2000";"76.9"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"ZMB";"Zambia";"2000";"80.8"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"CIV";"Ivory Coast";"2001";"89.9"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"DZA";"Algeria";"2001";"95.9"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"GIN";"Guinea";"2001";"94.3"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"PAN";"Panama";"2001";"70.7"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"VNM";"Vietnam";"2001";"91.2"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"ARG";"Argentina";"2002";"83.8"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"GMB";"Gambia";"2002";"91.7"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"IRN";"Iran";"2002";"94.1"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"KGZ";"Kyrgyzstan";"2002";"87.6"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"LKA";"Sri Lanka";"2002";"83.7"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"NPL";"Nepal";"2002";"91.9"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"PHL";"Philippines";"2002";"89.2"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"SRB";"Serbia";"2002";"81.9"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"TZA";"Tanzania";"2002";"80.3"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"BLZ";"Belize";"2003";"91.9"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"GTM";"Guatemala";"2003";"92.2"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"MMR";"Myanmar";"2003";"85"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"THA";"Thailand";"2003";"72.6"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"BWA";"Botswana";"2004";"65.3"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"COM";"Comoros";"2004";"67.4"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"CPV";"Cape Verde";"2004";"49.5"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"GEO";"Georgia";"2004";"70.9"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"TTO";"Trinidad and Tobago";"2004";"85.3"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"MDG";"Madagascar";"2005";"84.7"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"MLI";"Mali";"2005";"96.9"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"MYS";"Malaysia";"2005";"77"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"TUN";"Tunisia";"2005";"93.6"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"BRA";"Brazil";"2006";"87.3"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"ARM";"Armenia";"2007";"70.3"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"CHL";"Chile";"2007";"70.1"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"GUM";"Guam";"2007";"87.5"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"JAM";"Jamaica";"2007";"66.4"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"LCA";"Saint Lucia";"2007";"70.3"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"MEX";"Mexico";"2007";"84.3"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"MNP";"Northern Mariana Islands";"2007";"88.3"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"NGA";"Nigeria";"2007";"90"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"PRI";"Puerto Rico";"2007";"85.6"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"SLV";"El Salvador";"2007";"88.2"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"ASM";"American Samoa";"2008";"80.6"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"BGD";"Bangladesh";"2008";"95.4"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"HTI";"Haiti";"2008";"74.3"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"VEN";"Venezuela";"2008";"80.3"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"FJI";"Fiji";"2009";"96"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"NIU";"Niue";"2009";"76.8"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"WSM";"Samoa";"2009";"77.1"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"AUT";"Austria";"2010";"65.5"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"BEL";"Belgium";"2010";"85"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"BGR";"Bulgaria";"2010";"77.2"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"CHE";"Switzerland";"2010";"93.5"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"CYP";"Cyprus";"2010";"79.4"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"CZE";"Czech Republic";"2010";"85"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"DEU";"Germany";"2010";"91.6"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"DNK";"Denmark";"2010";"91"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"ESP";"Spain";"2010";"78.3"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"EST";"Estonia";"2010";"64.2"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"FIN";"Finland";"2010";"88.9"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"FRA";"France";"2010";"77.3"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"GBR";"United Kingdom";"2010";"86.9"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"GRC";"Greece";"2010";"72.3"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"HRV";"Croatia";"2010";"78"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"HUN";"Hungary";"2010";"73.7"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"IRL";"Ireland";"2010";"88.5"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"ISL";"Iceland";"2010";"84.6"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"ITA";"Italy";"2010";"69.3"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"LTU";"Lithuania";"2010";"52.3"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"LUX";"Luxembourg";"2010";"84.1"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"LVA";"Latvia";"2010";"53.2"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"MLT";"Malta";"2010";"88.9"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"MNE";"Montenegro";"2010";"87.1"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"NLD";"Netherlands";"2010";"93.9"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"NOR";"Norway";"2010";"85.9"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"POL";"Poland";"2010";"70.3"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"PRT";"Portugal";"2010";"70.7"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"ROU";"Romania";"2010";"67.6"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"SVK";"Slovakia";"2010";"83"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"SVN";"Slovenia";"2010";"72.8"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"SWE";"Sweden";"2010";"84.6"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"CAN";"Canada";"2011";"72.6"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"IND";"India";"2011";"87.2"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"MDA";"Moldova";"2011";"63.7"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"NIC";"Nicaragua";"2011";"76.7"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"SYC";"Seychelles";"2011";"81.3"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"URY";"Uruguay";"2011";"63.5"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"ETH";"Ethiopia";"2012";"80.8"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"PER";"Peru";"2012";"69.2"
"FAO-LG.1MB";"Distribution of agricultural holders by sex (male - Share %)";"USA";"United States of America";"2012";"86.3"
"FAO-LG.1T";"Total number of agricultural holders";"COD";"Democratic Republic of the Congo";"1990";"4479600"
"FAO-LG.1T";"Total number of agricultural holders";"UGA";"Uganda";"1991";"1704721"
"FAO-LG.1T";"Total number of agricultural holders";"BFA";"Burkina Faso";"1993";"886638"
"FAO-LG.1T";"Total number of agricultural holders";"IDN";"Indonesia";"1993";"20331746"
"FAO-LG.1T";"Total number of agricultural holders";"MWI";"Malawi";"1993";"1561416"
"FAO-LG.1T";"Total number of agricultural holders";"MAR";"Morocco";"1996";"1492844"
"FAO-LG.1T";"Total number of agricultural holders";"JOR";"Jordan";"1997";"91585"
"FAO-LG.1T";"Total number of agricultural holders";"DOM";"Dominican Republic";"1998";"243104"
"FAO-LG.1T";"Total number of agricultural holders";"LBN";"Lebanon";"1998";"194829"
"FAO-LG.1T";"Total number of agricultural holders";"EGY";"Egypt";"1999";"4537319"
"FAO-LG.1T";"Total number of agricultural holders";"LAO";"Lao";"1999";"667900"
"FAO-LG.1T";"Total number of agricultural holders";"SAU";"Saudi Arabia";"1999";"242267"
"FAO-LG.1T";"Total number of agricultural holders";"SEN";"Senegal";"1999";"437036"
"FAO-LG.1T";"Total number of agricultural holders";"ECU";"Ecuador";"2000";"842882"
"FAO-LG.1T";"Total number of agricultural holders";"KNA";"Saint Kitts and Nevis";"2000";"3046"
"FAO-LG.1T";"Total number of agricultural holders";"LSO";"Lesotho";"2000";"337795"
"FAO-LG.1T";"Total number of agricultural holders";"MOZ";"Mozambique";"2000";"3064195"
"FAO-LG.1T";"Total number of agricultural holders";"ZMB";"Zambia";"2000";"1305783"
"FAO-LG.1T";"Total number of agricultural holders";"CIV";"Ivory Coast";"2001";"1117667"
"FAO-LG.1T";"Total number of agricultural holders";"DZA";"Algeria";"2001";"1023799"
"FAO-LG.1T";"Total number of agricultural holders";"GIN";"Guinea";"2001";"840454"
"FAO-LG.1T";"Total number of agricultural holders";"PAN";"Panama";"2001";"232464"
"FAO-LG.1T";"Total number of agricultural holders";"VNM";"Vietnam";"2001";"61017"
"FAO-LG.1T";"Total number of agricultural holders";"ARG";"Argentina";"2002";"202423"
"FAO-LG.1T";"Total number of agricultural holders";"GMB";"Gambia";"2002";"69140"
"FAO-LG.1T";"Total number of agricultural holders";"IRN";"Iran";"2002";"84679"
"FAO-LG.1T";"Total number of agricultural holders";"KGZ";"Kyrgyzstan";"2002";"244404"
"FAO-LG.1T";"Total number of agricultural holders";"LKA";"Sri Lanka";"2002";"1748341"
"FAO-LG.1T";"Total number of agricultural holders";"NPL";"Nepal";"2002";"3364139"
"FAO-LG.1T";"Total number of agricultural holders";"PHL";"Philippines";"2002";"4768317"
"FAO-LG.1T";"Total number of agricultural holders";"SRB";"Serbia";"2002";"778891"
"FAO-LG.1T";"Total number of agricultural holders";"TZA";"Tanzania";"2002";"4901837"
"FAO-LG.1T";"Total number of agricultural holders";"BLZ";"Belize";"2003";"9697"
"FAO-LG.1T";"Total number of agricultural holders";"GTM";"Guatemala";"2003";"819162"
"FAO-LG.1T";"Total number of agricultural holders";"MMR";"Myanmar";"2003";"3464769"
"FAO-LG.1T";"Total number of agricultural holders";"THA";"Thailand";"2003";"5787774"
"FAO-LG.1T";"Total number of agricultural holders";"BWA";"Botswana";"2004";"50690"
"FAO-LG.1T";"Total number of agricultural holders";"COM";"Comoros";"2004";"52464"
"FAO-LG.1T";"Total number of agricultural holders";"CPV";"Cape Verde";"2004";"44450"
"FAO-LG.1T";"Total number of agricultural holders";"GEO";"Georgia";"2004";"728950"
"FAO-LG.1T";"Total number of agricultural holders";"TTO";"Trinidad and Tobago";"2004";"19051"
"FAO-LG.1T";"Total number of agricultural holders";"MDG";"Madagascar";"2005";"2428492"
"FAO-LG.1T";"Total number of agricultural holders";"MLI";"Mali";"2005";"805195"
"FAO-LG.1T";"Total number of agricultural holders";"MYS";"Malaysia";"2005";"526265"
"FAO-LG.1T";"Total number of agricultural holders";"TUN";"Tunisia";"2005";"515850"
"FAO-LG.1T";"Total number of agricultural holders";"BRA";"Brazil";"2006";"5175636"
"FAO-LG.1T";"Total number of agricultural holders";"CHL";"Chile";"2007";"268787"
"FAO-LG.1T";"Total number of agricultural holders";"GUM";"Guam";"2007";"104"
"FAO-LG.1T";"Total number of agricultural holders";"JAM";"Jamaica";"2007";"210853"
"FAO-LG.1T";"Total number of agricultural holders";"LCA";"Saint Lucia";"2007";"9800"
"FAO-LG.1T";"Total number of agricultural holders";"MEX";"Mexico";"2007";"4067618"
"FAO-LG.1T";"Total number of agricultural holders";"MNP";"Northern Mariana Islands";"2007";"256"
"FAO-LG.1T";"Total number of agricultural holders";"NGA";"Nigeria";"2007";"15732850"
"FAO-LG.1T";"Total number of agricultural holders";"PRI";"Puerto Rico";"2007";"15745"
"FAO-LG.1T";"Total number of agricultural holders";"SLV";"El Salvador";"2007";"395588"
"FAO-LG.1T";"Total number of agricultural holders";"ASM";"American Samoa";"2008";"5840"
"FAO-LG.1T";"Total number of agricultural holders";"BGD";"Bangladesh";"2008";"28695763"
"FAO-LG.1T";"Total number of agricultural holders";"HTI";"Haiti";"2008";"1018951"
"FAO-LG.1T";"Total number of agricultural holders";"VEN";"Venezuela";"2008";"410705"
"FAO-LG.1T";"Total number of agricultural holders";"FJI";"Fiji";"2009";"65033"
"FAO-LG.1T";"Total number of agricultural holders";"NIU";"Niue";"2009";"488"
"FAO-LG.1T";"Total number of agricultural holders";"WSM";"Samoa";"2009";"24640"
"FAO-LG.1T";"Total number of agricultural holders";"AUT";"Austria";"2010";"150170"
"FAO-LG.1T";"Total number of agricultural holders";"BEL";"Belgium";"2010";"42850"
"FAO-LG.1T";"Total number of agricultural holders";"BGR";"Bulgaria";"2010";"370490"
"FAO-LG.1T";"Total number of agricultural holders";"CHE";"Switzerland";"2010";"59070"
"FAO-LG.1T";"Total number of agricultural holders";"CYP";"Cyprus";"2010";"38860"
"FAO-LG.1T";"Total number of agricultural holders";"CZE";"Czech Republic";"2010";"22860"
"FAO-LG.1T";"Total number of agricultural holders";"DEU";"Germany";"2010";"299130"
"FAO-LG.1T";"Total number of agricultural holders";"DNK";"Denmark";"2010";"42100"
"FAO-LG.1T";"Total number of agricultural holders";"ESP";"Spain";"2010";"989800"
"FAO-LG.1T";"Total number of agricultural holders";"EST";"Estonia";"2010";"19610"
"FAO-LG.1T";"Total number of agricultural holders";"FIN";"Finland";"2010";"63870"
"FAO-LG.1T";"Total number of agricultural holders";"FRA";"France";"2010";"516100"
"FAO-LG.1T";"Total number of agricultural holders";"GBR";"United Kingdom";"2010";"186800"
"FAO-LG.1T";"Total number of agricultural holders";"GRC";"Greece";"2010";"723060"
"FAO-LG.1T";"Total number of agricultural holders";"HRV";"Croatia";"2010";"233280"
"FAO-LG.1T";"Total number of agricultural holders";"HUN";"Hungary";"2010";"576810"
"FAO-LG.1T";"Total number of agricultural holders";"IRL";"Ireland";"2010";"139890"
"FAO-LG.1T";"Total number of agricultural holders";"ISL";"Iceland";"2010";"2590"
"FAO-LG.1T";"Total number of agricultural holders";"ITA";"Italy";"2010";"1620880"
"FAO-LG.1T";"Total number of agricultural holders";"LTU";"Lithuania";"2010";"199910"
"FAO-LG.1T";"Total number of agricultural holders";"LUX";"Luxembourg";"2010";"2200"
"FAO-LG.1T";"Total number of agricultural holders";"LVA";"Latvia";"2010";"83390"
"FAO-LG.1T";"Total number of agricultural holders";"MLT";"Malta";"2010";"12530"
"FAO-LG.1T";"Total number of agricultural holders";"MNE";"Montenegro";"2010";"48870"
"FAO-LG.1T";"Total number of agricultural holders";"NLD";"Netherlands";"2010";"72320"
"FAO-LG.1T";"Total number of agricultural holders";"NOR";"Norway";"2010";"46620"
"FAO-LG.1T";"Total number of agricultural holders";"POL";"Poland";"2010";"1506620"
"FAO-LG.1T";"Total number of agricultural holders";"PRT";"Portugal";"2010";"305270"
"FAO-LG.1T";"Total number of agricultural holders";"ROU";"Romania";"2010";"3859040"
"FAO-LG.1T";"Total number of agricultural holders";"SVK";"Slovakia";"2010";"24460"
"FAO-LG.1T";"Total number of agricultural holders";"SVN";"Slovenia";"2010";"74650"
"FAO-LG.1T";"Total number of agricultural holders";"SWE";"Sweden";"2010";"71090"
"FAO-LG.1T";"Total number of agricultural holders";"CAN";"Canada";"2011";"293925"
"FAO-LG.1T";"Total number of agricultural holders";"IND";"India";"2011";"137516000"
"FAO-LG.1T";"Total number of agricultural holders";"MDA";"Moldova";"2011";"902214"
"FAO-LG.1T";"Total number of agricultural holders";"NIC";"Nicaragua";"2011";"261321"
"FAO-LG.1T";"Total number of agricultural holders";"SYC";"Seychelles";"2011";"642"
"FAO-LG.1T";"Total number of agricultural holders";"URY";"Uruguay";"2011";"44781"
"FAO-LG.1T";"Total number of agricultural holders";"ETH";"Ethiopia";"2012";"14747439"
"FAO-LG.1T";"Total number of agricultural holders";"PER";"Peru";"2012";"2246702"
"FAO-LG.1T";"Total number of agricultural holders";"USA";"United States of America";"2012";"2109303"
"FAO-LG.2F";"Distribution of agricultural landowners by sex (female - share %)";"PER";"Peru";"2000";"12.7"
"FAO-LG.2F";"Distribution of agricultural landowners by sex (female - share %)";"HTI";"Haiti";"2001";"23.5"
"FAO-LG.2F";"Distribution of agricultural landowners by sex (female - share %)";"MEX";"Mexico";"2002";"32.2"
"FAO-LG.2F";"Distribution of agricultural landowners by sex (female - share %)";"PRY";"Paraguay";"2002";"27"
"FAO-LG.2F";"Distribution of agricultural landowners by sex (female - share %)";"HND";"Honduras";"2004";"14.4"
"FAO-LG.2F";"Distribution of agricultural landowners by sex (female - share %)";"VNM";"Vietnam";"2004";"37.3"
"FAO-LG.2F";"Distribution of agricultural landowners by sex (female - share %)";"NIC";"Nicaragua";"2005";"19.9"
"FAO-LG.2F";"Distribution of agricultural landowners by sex (female - share %)";"TJK";"Tajikistan";"2007";"17.1"
"FAO-LG.2F";"Distribution of agricultural landowners by sex (female - share %)";"ECU";"Ecuador";"2010";"51"
"FAO-LG.2F";"Distribution of agricultural landowners by sex (female - share %)";"GHA";"Ghana";"2010";"38"
"FAO-LG.2F";"Distribution of agricultural landowners by sex (female - share %)";"BGD";"Bangladesh";"2012";"22.6"
"FAO-LG.2M";"Distribution of agricultural landowners by sex (male - share %)";"PER";"Peru";"2000";"74.4"
"FAO-LG.2M";"Distribution of agricultural landowners by sex (male - share %)";"HTI";"Haiti";"2001";"76.5"
"FAO-LG.2M";"Distribution of agricultural landowners by sex (male - share %)";"MEX";"Mexico";"2002";"67.8"
"FAO-LG.2M";"Distribution of agricultural landowners by sex (male - share %)";"PRY";"Paraguay";"2002";"69.9"
"FAO-LG.2M";"Distribution of agricultural landowners by sex (male - share %)";"HND";"Honduras";"2004";"85.6"
"FAO-LG.2M";"Distribution of agricultural landowners by sex (male - share %)";"VNM";"Vietnam";"2004";"62.7"
"FAO-LG.2M";"Distribution of agricultural landowners by sex (male - share %)";"NIC";"Nicaragua";"2005";"80.1"
"FAO-LG.2M";"Distribution of agricultural landowners by sex (male - share %)";"TJK";"Tajikistan";"2007";"82.9"
"FAO-LG.2M";"Distribution of agricultural landowners by sex (male - share %)";"ECU";"Ecuador";"2010";"49"
"FAO-LG.2M";"Distribution of agricultural landowners by sex (male - share %)";"GHA";"Ghana";"2010";"62"
